	Tags	SeqName	Description	Length	#Hits	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[BLASTED, MAPPED, ANNOTATED]	3150	Carijoa riisei voucher CLP2_A03 mitochondrion, complete genome	100	20	4.23917E-44	98.38	19	F:GO:0004129; F:GO:0004519; F:GO:0005507; F:GO:0005524; C:GO:0005743; P:GO:0006298; F:GO:0008121; F:GO:0008137; P:GO:0015986; P:GO:0015990; C:GO:0016021; P:GO:0019646; F:GO:0020037; F:GO:0030983; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277; P:GO:0090305	F:cytochrome-c oxidase activity; F:endonuclease activity; F:copper ion binding; F:ATP binding; C:mitochondrial inner membrane; P:mismatch repair; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:integral component of membrane; P:aerobic electron transport chain; F:heme binding; F:mismatched DNA binding; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV; P:nucleic acid phosphodiester bond hydrolysis	EC:1.6.99.3; EC:1.9; EC:3.1; EC:7.1.1.2; EC:1.6; EC:1; EC:1.6.5.11; EC:1.9.3; EC:1.6.5; EC:3; EC:7.1.1.9; EC:7; EC:7.1.1.8; EC:1.6.5.2	NADH dehydrogenase; Acting on a heme group of donors; Acting on ester bonds; n/a; Acting on NADH or NADPH; Oxidoreductases; NADH dehydrogenase (quinone); Acting on a heme group of donors; Acting on NADH or NADPH; Hydrolases; n/a; n/a; n/a; NAD(P)H dehydrogenase (quinone)			
true	[BLASTED, MAPPED, ANNOTATED]	3151	Sinularia ceramensis mitochondrion, complete genome	100	20	2.51921E-39	95.91	19	F:GO:0004129; F:GO:0004519; F:GO:0005507; F:GO:0005524; C:GO:0005743; P:GO:0006298; F:GO:0008121; F:GO:0008137; P:GO:0015986; P:GO:0015990; C:GO:0016021; P:GO:0019646; F:GO:0020037; F:GO:0030983; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277; P:GO:0090305	F:cytochrome-c oxidase activity; F:endonuclease activity; F:copper ion binding; F:ATP binding; C:mitochondrial inner membrane; P:mismatch repair; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:integral component of membrane; P:aerobic electron transport chain; F:heme binding; F:mismatched DNA binding; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV; P:nucleic acid phosphodiester bond hydrolysis	EC:1.6.99.3; EC:1.9; EC:3.1; EC:7.1.1.2; EC:1.6; EC:1; EC:1.6.5.11; EC:1.9.3; EC:1.6.5; EC:3; EC:7.1.1.9; EC:7; EC:7.1.1.8; EC:1.6.5.2	NADH dehydrogenase; Acting on a heme group of donors; Acting on ester bonds; n/a; Acting on NADH or NADPH; Oxidoreductases; NADH dehydrogenase (quinone); Acting on a heme group of donors; Acting on NADH or NADPH; Hydrolases; n/a; n/a; n/a; NAD(P)H dehydrogenase (quinone)			
true	[NO-BLAST]	3152	---NA---	100											
true	[BLASTED, MAPPED, ANNOTATED]	3153	Carijoa riisei voucher CLP2_A03 mitochondrion, complete genome	100	20	2.51921E-39	96.41	19	F:GO:0004129; F:GO:0004519; F:GO:0005507; F:GO:0005524; C:GO:0005743; P:GO:0006298; F:GO:0008121; F:GO:0008137; P:GO:0015986; P:GO:0015990; C:GO:0016021; P:GO:0019646; F:GO:0020037; F:GO:0030983; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277; P:GO:0090305	F:cytochrome-c oxidase activity; F:endonuclease activity; F:copper ion binding; F:ATP binding; C:mitochondrial inner membrane; P:mismatch repair; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:integral component of membrane; P:aerobic electron transport chain; F:heme binding; F:mismatched DNA binding; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV; P:nucleic acid phosphodiester bond hydrolysis	EC:1.6.99.3; EC:1.9; EC:3.1; EC:7.1.1.2; EC:1.6; EC:1; EC:1.6.5.11; EC:1.9.3; EC:1.6.5; EC:3; EC:7.1.1.9; EC:7; EC:7.1.1.8; EC:1.6.5.2	NADH dehydrogenase; Acting on a heme group of donors; Acting on ester bonds; n/a; Acting on NADH or NADPH; Oxidoreductases; NADH dehydrogenase (quinone); Acting on a heme group of donors; Acting on NADH or NADPH; Hydrolases; n/a; n/a; n/a; NAD(P)H dehydrogenase (quinone)			
true	[BLASTED, MAPPED, ANNOTATED]	3154	Parazoanthus elongatus mitochondrion, complete genome	100	20	1.49709E-34	98.81	14	F:GO:0004129; F:GO:0005507; C:GO:0005743; F:GO:0008121; F:GO:0008137; P:GO:0015986; P:GO:0015990; C:GO:0016021; P:GO:0019646; F:GO:0020037; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277	F:cytochrome-c oxidase activity; F:copper ion binding; C:mitochondrial inner membrane; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:integral component of membrane; P:aerobic electron transport chain; F:heme binding; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV	EC:1.6.99.3; EC:1.9; EC:7.1.1.2; EC:1.6; EC:1; EC:1.6.5.11; EC:1.9.3; EC:1.6.5; EC:7.1.1.9; EC:7; EC:7.1.1.8; EC:1.6.5.2	NADH dehydrogenase; Acting on a heme group of donors; n/a; Acting on NADH or NADPH; Oxidoreductases; NADH dehydrogenase (quinone); Acting on a heme group of donors; Acting on NADH or NADPH; n/a; n/a; n/a; NAD(P)H dehydrogenase (quinone)			
true	[NO-BLAST]	3155	---NA---	100											
true	[NO-BLAST]	3156	---NA---	100											
true	[BLASTED, MAPPED, ANNOTATED]	3157	Carijoa riisei voucher CLP2_A03 mitochondrion, complete genome	100	20	4.23917E-44	98.43	19	F:GO:0004129; F:GO:0004519; F:GO:0005507; F:GO:0005524; C:GO:0005743; P:GO:0006298; F:GO:0008121; F:GO:0008137; P:GO:0015986; P:GO:0015990; C:GO:0016021; P:GO:0019646; F:GO:0020037; F:GO:0030983; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277; P:GO:0090305	F:cytochrome-c oxidase activity; F:endonuclease activity; F:copper ion binding; F:ATP binding; C:mitochondrial inner membrane; P:mismatch repair; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:integral component of membrane; P:aerobic electron transport chain; F:heme binding; F:mismatched DNA binding; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV; P:nucleic acid phosphodiester bond hydrolysis	EC:1.6.99.3; EC:1.9; EC:3.1; EC:7.1.1.2; EC:1.6; EC:1; EC:1.6.5.11; EC:1.9.3; EC:1.6.5; EC:3; EC:7.1.1.9; EC:7; EC:7.1.1.8; EC:1.6.5.2	NADH dehydrogenase; Acting on a heme group of donors; Acting on ester bonds; n/a; Acting on NADH or NADPH; Oxidoreductases; NADH dehydrogenase (quinone); Acting on a heme group of donors; Acting on NADH or NADPH; Hydrolases; n/a; n/a; n/a; NAD(P)H dehydrogenase (quinone)			
true	[NO-BLAST]	3158	---NA---	100											
true	[BLASTED]	3159	Uncultured bacterium clone 3597 16S ribosomal RNA gene sequence	100	20	5.6982E-31	93.99								
true	[BLASTED]	3160	Uncultured prokaryote 16S_OTU:1510 gene for 16S rRNA sequence	100	20	1.93841E-18	93.48								
true	[BLASTED, MAPPED, ANNOTATED]	3161	Eunotia naegelii strain UTEX FD354 mitochondrion, complete genome	100	20	2.08913E-24	92.98	24	F:GO:0003735; F:GO:0004129; F:GO:0005507; C:GO:0005743; P:GO:0006412; F:GO:0008121; F:GO:0008137; F:GO:0008289; C:GO:0009507; C:GO:0015934; C:GO:0015935; P:GO:0015986; C:GO:0016021; F:GO:0016740; P:GO:0019646; F:GO:0019843; F:GO:0020037; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277; F:GO:0048038; F:GO:0051287; F:GO:0051536	F:structural constituent of ribosome; F:cytochrome-c oxidase activity; F:copper ion binding; C:mitochondrial inner membrane; P:translation; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; F:lipid binding; C:chloroplast; C:large ribosomal subunit; C:small ribosomal subunit; P:ATP synthesis coupled proton transport; C:integral component of membrane; F:transferase activity; P:aerobic electron transport chain; F:rRNA binding; F:heme binding; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV; F:quinone binding; F:NAD binding; F:iron-sulfur cluster binding	EC:1.6.99.3; EC:1.9; EC:7.1.1.2; EC:1.6; EC:1; EC:2; EC:1.6.5.11; EC:1.9.3; EC:1.6.5; EC:7.1.1.9; EC:7; EC:7.1.1.8; EC:1.6.5.2	NADH dehydrogenase; Acting on a heme group of donors; n/a; Acting on NADH or NADPH; Oxidoreductases; Transferases; NADH dehydrogenase (quinone); Acting on a heme group of donors; Acting on NADH or NADPH; n/a; n/a; n/a; NAD(P)H dehydrogenase (quinone)			
true	[BLASTED, MAPPED, ANNOTATED]	3162	Eunotia naegelii strain UTEX FD354 mitochondrion, complete genome	100	20	8.25494E-24	92.26	24	F:GO:0003735; F:GO:0004129; F:GO:0005507; C:GO:0005743; P:GO:0006412; F:GO:0008121; F:GO:0008137; F:GO:0008289; C:GO:0009507; C:GO:0015934; C:GO:0015935; P:GO:0015986; C:GO:0016021; F:GO:0016740; P:GO:0019646; F:GO:0019843; F:GO:0020037; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277; F:GO:0048038; F:GO:0051287; F:GO:0051536	F:structural constituent of ribosome; F:cytochrome-c oxidase activity; F:copper ion binding; C:mitochondrial inner membrane; P:translation; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; F:lipid binding; C:chloroplast; C:large ribosomal subunit; C:small ribosomal subunit; P:ATP synthesis coupled proton transport; C:integral component of membrane; F:transferase activity; P:aerobic electron transport chain; F:rRNA binding; F:heme binding; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV; F:quinone binding; F:NAD binding; F:iron-sulfur cluster binding	EC:1.6.99.3; EC:1.9; EC:7.1.1.2; EC:1.6; EC:1; EC:2; EC:1.6.5.11; EC:1.9.3; EC:1.6.5; EC:7.1.1.9; EC:7; EC:7.1.1.8; EC:1.6.5.2	NADH dehydrogenase; Acting on a heme group of donors; n/a; Acting on NADH or NADPH; Oxidoreductases; Transferases; NADH dehydrogenase (quinone); Acting on a heme group of donors; Acting on NADH or NADPH; n/a; n/a; n/a; NAD(P)H dehydrogenase (quinone)			
true	[BLASTED]	3163	Uncultured prokaryote 16S_OTU:1510 gene for 16S rRNA sequence	100	20	1.19589E-16	93.82								
true	[BLASTED, MAPPED, ANNOTATED]	3164	Uncultured bacterium clone tet2ect1G2 16S ribosomal RNA gene sequence	100	20	5.6982E-31	95.53	24	F:GO:0003735; F:GO:0004129; F:GO:0005507; C:GO:0005743; P:GO:0006412; F:GO:0008121; F:GO:0008137; F:GO:0008289; C:GO:0009507; C:GO:0015934; C:GO:0015935; P:GO:0015986; C:GO:0016021; F:GO:0016740; P:GO:0019646; F:GO:0019843; F:GO:0020037; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277; F:GO:0048038; F:GO:0051287; F:GO:0051539	F:structural constituent of ribosome; F:cytochrome-c oxidase activity; F:copper ion binding; C:mitochondrial inner membrane; P:translation; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; F:lipid binding; C:chloroplast; C:large ribosomal subunit; C:small ribosomal subunit; P:ATP synthesis coupled proton transport; C:integral component of membrane; F:transferase activity; P:aerobic electron transport chain; F:rRNA binding; F:heme binding; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV; F:quinone binding; F:NAD binding; F:4 iron, 4 sulfur cluster binding	EC:1.6.99.3; EC:1.9; EC:7.1.1.2; EC:1.6; EC:1; EC:2; EC:1.6.5.11; EC:1.9.3; EC:1.6.5; EC:7.1.1.9; EC:7; EC:7.1.1.8; EC:1.6.5.2	NADH dehydrogenase; Acting on a heme group of donors; n/a; Acting on NADH or NADPH; Oxidoreductases; Transferases; NADH dehydrogenase (quinone); Acting on a heme group of donors; Acting on NADH or NADPH; n/a; n/a; n/a; NAD(P)H dehydrogenase (quinone)			
true	[BLASTED]	3165	Eucampia zodiacus strain CNS00060 mitochondrion, complete genome	100	20	3.02651E-17	90.74								
true	[BLASTED]	3166	Uncultured bacterium clone EPR_EW_16SrRNA_clone_E11 16S ribosomal RNA gene sequence	100	20	3.14197E-20	92.05								
true	[BLASTED]	3167	Uncultured bacterium clone HP_1_uncultured_bacterium_14098 16S ribosomal RNA gene sequence	100	20	3.14197E-20	90.56								
true	[NO-BLAST]	3168	---NA---	100											
true	[NO-BLAST]	3169	---NA---	100											
true	[NO-BLAST]	3170	---NA---	100											
true	[NO-BLAST]	3171	---NA---	100											
true	[NO-BLAST]	3172	---NA---	100											
true	[NO-BLAST]	3173	---NA---	100											
true	[BLASTED, MAPPED]	3174	Pocillopora damicornis mitochondrion, complete genome	100	17	4.06817E-4	100.0	32	F:GO:0004129; F:GO:0005507; C:GO:0005739; C:GO:0005743; P:GO:0006119; P:GO:0006754; P:GO:0006811; F:GO:0008121; F:GO:0008137; F:GO:0009055; P:GO:0009060; F:GO:0015002; F:GO:0015078; P:GO:0015986; P:GO:0015990; C:GO:0016020; C:GO:0016021; F:GO:0016491; F:GO:0016651; P:GO:0019646; F:GO:0020037; P:GO:0022900; P:GO:0022904; C:GO:0031966; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277; F:GO:0046872; P:GO:0055114; C:GO:0070469; P:GO:1902600	F:cytochrome-c oxidase activity; F:copper ion binding; C:mitochondrion; C:mitochondrial inner membrane; P:oxidative phosphorylation; P:ATP biosynthetic process; P:ion transport; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; F:electron transfer activity; P:aerobic respiration; F:heme-copper terminal oxidase activity; F:proton transmembrane transporter activity; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:membrane; C:integral component of membrane; F:oxidoreductase activity; F:oxidoreductase activity, acting on NAD(P)H; P:aerobic electron transport chain; F:heme binding; P:electron transport chain; P:respiratory electron transport chain; C:mitochondrial membrane; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV; F:metal ion binding; P:obsolete oxidation-reduction process; C:respirasome; P:proton transmembrane transport					
true	[NO-BLAST]	3175	---NA---	100											
true	[NO-BLAST]	3176	---NA---	100											
true	[BLASTED]	3177	Exaiptasia pallida voucher M0D06422Z_PWKOOTM small subunit ribosomal RNA gene sequence; mitochondrial	100	20	6.61876E-43	98.97								
true	[BLASTED, MAPPED, ANNOTATED]	3178	Sinularia ceramensis mitochondrion, complete genome	100	20	4.23917E-44	97.12	19	F:GO:0004129; F:GO:0004519; F:GO:0005507; F:GO:0005524; C:GO:0005743; P:GO:0006298; F:GO:0008121; F:GO:0008137; P:GO:0015986; P:GO:0015990; C:GO:0016021; P:GO:0019646; F:GO:0020037; F:GO:0030983; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277; P:GO:0090305	F:cytochrome-c oxidase activity; F:endonuclease activity; F:copper ion binding; F:ATP binding; C:mitochondrial inner membrane; P:mismatch repair; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:integral component of membrane; P:aerobic electron transport chain; F:heme binding; F:mismatched DNA binding; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV; P:nucleic acid phosphodiester bond hydrolysis	EC:1.6.99.3; EC:1.9; EC:3.1; EC:7.1.1.2; EC:1.6; EC:1; EC:1.6.5.11; EC:1.9.3; EC:1.6.5; EC:3; EC:7.1.1.9; EC:7; EC:7.1.1.8; EC:1.6.5.2	NADH dehydrogenase; Acting on a heme group of donors; Acting on ester bonds; n/a; Acting on NADH or NADPH; Oxidoreductases; NADH dehydrogenase (quinone); Acting on a heme group of donors; Acting on NADH or NADPH; Hydrolases; n/a; n/a; n/a; NAD(P)H dehydrogenase (quinone)			
true	[BLASTED, MAPPED, ANNOTATED]	3179	Sinularia ceramensis mitochondrion, complete genome	100	20	4.23917E-44	96.36	19	F:GO:0004129; F:GO:0004519; F:GO:0005507; F:GO:0005524; C:GO:0005743; P:GO:0006298; F:GO:0008121; F:GO:0008137; P:GO:0015986; P:GO:0015990; C:GO:0016021; P:GO:0019646; F:GO:0020037; F:GO:0030983; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277; P:GO:0090305	F:cytochrome-c oxidase activity; F:endonuclease activity; F:copper ion binding; F:ATP binding; C:mitochondrial inner membrane; P:mismatch repair; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:integral component of membrane; P:aerobic electron transport chain; F:heme binding; F:mismatched DNA binding; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV; P:nucleic acid phosphodiester bond hydrolysis	EC:1.6.99.3; EC:1.9; EC:3.1; EC:7.1.1.2; EC:1.6; EC:1; EC:1.6.5.11; EC:1.9.3; EC:1.6.5; EC:3; EC:7.1.1.9; EC:7; EC:7.1.1.8; EC:1.6.5.2	NADH dehydrogenase; Acting on a heme group of donors; Acting on ester bonds; n/a; Acting on NADH or NADPH; Oxidoreductases; NADH dehydrogenase (quinone); Acting on a heme group of donors; Acting on NADH or NADPH; Hydrolases; n/a; n/a; n/a; NAD(P)H dehydrogenase (quinone)			
true	[BLASTED, MAPPED]	3180	Pocillopora damicornis mitochondrion, complete genome	100	5	1.66881E-6	97.0	32	F:GO:0004129; F:GO:0005507; C:GO:0005739; C:GO:0005743; P:GO:0006119; P:GO:0006754; P:GO:0006811; F:GO:0008121; F:GO:0008137; F:GO:0009055; P:GO:0009060; F:GO:0015002; F:GO:0015078; P:GO:0015986; P:GO:0015990; C:GO:0016020; C:GO:0016021; F:GO:0016491; F:GO:0016651; P:GO:0019646; F:GO:0020037; P:GO:0022900; P:GO:0022904; C:GO:0031966; P:GO:0042773; C:GO:0045263; C:GO:0045275; C:GO:0045277; F:GO:0046872; P:GO:0055114; C:GO:0070469; P:GO:1902600	F:cytochrome-c oxidase activity; F:copper ion binding; C:mitochondrion; C:mitochondrial inner membrane; P:oxidative phosphorylation; P:ATP biosynthetic process; P:ion transport; F:ubiquinol-cytochrome-c reductase activity; F:NADH dehydrogenase (ubiquinone) activity; F:electron transfer activity; P:aerobic respiration; F:heme-copper terminal oxidase activity; F:proton transmembrane transporter activity; P:ATP synthesis coupled proton transport; P:electron transport coupled proton transport; C:membrane; C:integral component of membrane; F:oxidoreductase activity; F:oxidoreductase activity, acting on NAD(P)H; P:aerobic electron transport chain; F:heme binding; P:electron transport chain; P:respiratory electron transport chain; C:mitochondrial membrane; P:ATP synthesis coupled electron transport; C:proton-transporting ATP synthase complex, coupling factor F(o); C:respiratory chain complex III; C:respiratory chain complex IV; F:metal ion binding; P:obsolete oxidation-reduction process; C:respirasome; P:proton transmembrane transport					
